filename,title,authors,year,publication,doi,abstract,tema,subtema
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/5. Housing & accommodation/2018 Growns et al.pdf,A systematic review of supported accommodation programs for people released from custody,"Growns, B.; Kinner, S. A.; Conroy, E.; Baldry, E.; Larney, S.",2018,International Journal of Offender Therapy and Comparative Criminology,10.1177/0306624X17714108,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Vivienda y alojamiento tras la liberación de prisión
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/5. Housing & accommodation/2023 Gibbs et al.pdf,The impact of supported accommodation on health and criminal justice outcomes of people released from prison: A systematic literature review,"Gibbs, D.; Stockings, E.; Larney, S.; Bromberg, D. J.; Shakeshaft, A.; Farnbach, S.",2023,Harm Reduction Journal,10.1186/s12954-023-00832-8,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Vivienda y alojamiento tras la liberación de prisión
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/5. Housing & accommodation/2025 Wong et al.pdf,The effects of halfway houses on criminal recidivism: An updated systematic review and meta-analysis,"Wong, J. S.; Neilsen, K.; Gushue, K.; Lee, C.",2025,International Journal of Offender Therapy and Comparative Criminology,10.1177/0306624X251327574,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Vivienda y alojamiento tras la liberación de prisión
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/6. Employment support/2005 visher et al.pdf,Ex-offender employment programs and recidivism: A meta-analysis,"Visher, C. A.; Winterfield, L.; Coggeshall, M. B.",2005,Journal of Experimental Criminology,10.1007/s11292-005-8127-x,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Apoyo al empleo
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/6. Employment support/2023 Connell et al.pdf,Effectiveness of interventions to improve employment for people released from prison: Systematic review and meta-analysis,"Connell, C.; Birken, M.; Carver, H.; Brown, T.; Greenhalgh, J.",2023,Health & Justice,10.1186/s40352-023-00217-w,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Apoyo al empleo
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/7. Health & substance use continuity/2018 Hopkin et al.pdf,Interventions at the transition from prison to the community for prisoners with mental illness: A systematic review,"Hopkin, G.; Evans‑Lacko, S.; Forrester, A.; Shaw, J.; Thornicroft, G.",2018,Administration and Policy in Mental Health and Mental Health Services Research,10.1007/s10488-018-0848-z,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Continuidad en la atención sanitaria y el tratamiento del consumo de sustancias
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/7. Health & substance use continuity/2020 Moore et al.pdf,Reentry interventions that address substance use: A systematic review,"Moore, K. E.; Hacker, R. L.; Oberleitner, L.; McKee, S. A.",2020,Psychological Services,10.1037/ser0000293,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Continuidad en la atención sanitaria y el tratamiento del consumo de sustancias
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/7. Health & substance use continuity/2022 Edwards et al.pdf,A systematic review of post-release programs for women exiting prison with substance-use disorders: Assessing current programs and weighing the evidence,"Edwards, L.; Kendall Jamieson, S.; Bowman, J.; Chang, S.; Newton, J.; Sullivan, E.",2022,Health & Justice,10.1186/s40352-021-00162-6,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Continuidad en la atención sanitaria y el tratamiento del consumo de sustancias
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/8. Supervision & integrated management/2011 Lange et al.pdf,The effectiveness of criminal justice diversion initiatives in North America: A systematic literature review,"Lange, S.; Rehm, J.; Popova, S.",2011,International Journal of Forensic Mental Health,10.1080/14999013.2011.598218,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Supervisión y gestión integrada
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/8. Supervision & integrated management/2013 James et al.pdf,Aftercare programs for reducing recidivism among juvenile and young adult offenders: A meta-analytic review,"James, C.; Stams, G. J. J. M.; Asscher, J. J., De Roo, A. K.; van der Laan, P. H.",2013,Clinical Psychology Review,10.1016/j.cpr.2012.10.013,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Supervisión y gestión integrada
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/8. Supervision & integrated management/2014 Abrams et al.pdf,"Juvenile reentry and aftercare interventions: Is mentoring a promising direction? Journal of Evidence-Based Social Work, 11(4), 404–422","Abrams, L. S.; Mizel, M. L.; Nguyen, V.; Shlonsky, A.",2014,,10.1080/10911359.2014.897115,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Supervisión y gestión integrada
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/8. Supervision & integrated management/2015 Chadwick et al.pdf,Effectively training community supervision officers: A meta-analytic review of the impact on offender outcome,"Chadwick, N., DeWolf, A.; Serin, R.",2015,Criminal Justice and Behavior,10.1177/0093854815595661,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Supervisión y gestión integrada
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/8. Supervision & integrated management/2015 Weaver & Campbell.pdf,Fresh Start: A meta-analysis of aftercare programs for juvenile offenders,"Weaver, R. D.; Campbell, D.",2015,Research on Social Work Practice,10.1177/1049731514521302,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Supervisión y gestión integrada
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/8. Supervision & integrated management/2023 Labrecque et al.pdf,The impact of community supervision officer training programs on officer and client outcomes: A systematic review and meta-analysis,"Labrecque, R. M.; Viglione, J.; Caudy, M.",2023,Justice Quarterly,10.1080/07418825.2022.2120062,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Supervisión y gestión integrada
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/8. Supervision & integrated management/2024 Wong et al.pdf,The effects of aftercare/resettlement services on crime and violence in children and youth: A systematic review,"Wong, J. S.; Lee, C.; Beck, N.",2024,Campbell Systematic Reviews,10.1002/cl2.1404,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Supervisión y gestión integrada
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/8. Supervision & integrated management/2018 Berghuis.pdf,Reentry programs for adult male offender recidivism and reintegration: A systematic review and meta-analysis,"Berghuis, M.",2018,International Journal of Offender Therapy and Comparative Criminology,10.1177/0306624X18778448,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Supervisión y gestión integrada
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/8. Supervision & integrated management/2018 Bouchard & Wong.pdf,Examining the effects of intensive supervision and aftercare programs for at-risk youth: A systematic review and meta-analysis,"Bouchard, J.; Wong, J. S.",2018,International Journal of Offender Therapy and Comparative Criminology,10.1177/0306624X17690449,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Supervisión y gestión integrada
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/8. Supervision & integrated management/2019 Wong et al correction.pdf,Examining the effects of day reporting centers on recidivism: A meta-analysis,"Wong, J. S.; Bouchard, J.; Lee, C.; Gushue, K.",2019,Journal of Offender Rehabilitation,10.1080/10509674.2019.1583300,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Supervisión y gestión integrada
/Users/jpl/Downloads/what works against crime/data set of studies/4 prison reentry/4b. post release/8. Supervision & integrated management/2021 Hadfield et al.pdf,A systematic review into the effectiveness of Integrated Offender Management,"Hadfield, E. V.; Sleath, E.; Brown, S.; Holdsworth, E.",2021,Criminology & Criminal Justice,10.1177/1748895820912295,,Estrategias basadas en evidencia para el sistema correccional: programas de reinserción en la comunidad,Supervisión y gestión integrada
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/1 criminal justice & legal responses/2022 Backes et al.pdf,The Criminal Justice System Response to Intimate Partner Stalking: a Systematic Review of Quantitative and Qualitative Research,"Backes, B. L.; Fedina, L.; Holmes, J. L.",2020,Journal of Family Violence,10.1007/s10896-020-00139-3,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Justicia penal y respuestas legales
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/1 criminal justice & legal responses/2025 Connor et al.pdf,Outcomes Associated with Arrest for Domestic Violence: A Systematic Review and Meta-Analysis,"Connor, R. A.; Johnson, L.; Bridgeman, M.; Shokraneh, F.; Hakobyan, B.",2024,"Trauma, Violence, & Abuse",10.1177/15248380241284777,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Justicia penal y respuestas legales
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/1 criminal justice & legal responses/2021 Cordier et al.pdf,The effectiveness of protection orders in reducing recidivism in domestic violence: A systematic review and meta‑analysis,"Cordier, R.; Chung, D.; Wilkes‑Gillan, S.; Speyer, R.",2021,"Trauma, Violence, & Abuse",10.1177/1524838019882355,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Justicia penal y respuestas legales
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/1 criminal justice & legal responses/2020 Hoppe et al.pdf,Mandatory arrest for domestic violence and repeat offending: A meta‑analysis,"Hoppe, S. J.; Zhang, Y.; Hayes, B. E.; Bills, M. A.",2020,Aggression and Violent Behavior,10.1016/j.avb.2020.101430,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Justicia penal y respuestas legales
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/1 criminal justice & legal responses/2022 Petersen et al.pdf,Effects of second responder programs on repeat incidents of family abuse: An updated systematic review and meta-analysis,"Petersen, K.; Davis, R. C.; Weisburd, D.; Taylor, B.",2022,Campbell Systematic Reviews,10.1002/cl2.1217,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Justicia penal y respuestas legales
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/1 criminal justice & legal responses/2024 Stjernqvist & Strand.pdf,"The Effectiveness of Intimate Partner Violence Interventions by the Police, Prosecutors, and Courts","Stjernqvist, J.; Strand, S.",2024,Criminal Justice and Behavior,,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Justicia penal y respuestas legales
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/1 criminal justice & legal responses/2021 Wilson et al.pdf,Court-mandated interventions for individuals convicted of domestic violence: An updated Campbell systematic review,"Wilson, D. B.; Feder, L.; Olaghere, A.",2021,Campbell Systematic Reviews,10.1002/cl2.1151,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Justicia penal y respuestas legales
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/2 perpetrator focused treatment and behavior change/2016 Armenti & Babcock.pdf,Conjoint treatment for intimate partner violence: A systematic review and implications,"Armenti, M.; Babcock, J. C.",2016,Couple and Family Psychology: Research and Practice,10.1037/cfp0000060,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Intervenciones centradas en el agresor: tratamiento y modificación de conducta
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/2 perpetrator focused treatment and behavior change/2004 Babcock et al.pdf,Does batterers’ treatment work? A meta‑analytic review of domestic violence treatment,"Babcock, J. C.; Green, C. E.; Robie, C.",2004,Clinical Psychology Review,10.1016/j.cpr.2002.07.001,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Intervenciones centradas en el agresor: tratamiento y modificación de conducta
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/2 perpetrator focused treatment and behavior change/2021 Cheng et al.pdf,Compared to What? A Meta-Analysis of Batterer Intervention Studies Using Nontreated Controls or Comparisons,"Cheng, S. Y.; Davis, M.; Jonson-Reid, M.; Yaeger, L.",2021,"Trauma, violence & abuse",10.1177/1524838019865927,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Intervenciones centradas en el agresor: tratamiento y modificación de conducta
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/2 perpetrator focused treatment and behavior change/2019 Gannon et al.pdf,"Does specialized psychological treatment for offending reduce recidivism? Clinical Psychology Review, 73, 101752","Gannon, T. A.; Olver, M. E.; Mallion, J. S.; James, M.",2019,,10.1016/j.cpr.2019.101752,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Intervenciones centradas en el agresor: tratamiento y modificación de conducta
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/2 perpetrator focused treatment and behavior change/2015 Gilchrist et al.pdf,Should we reconsider anger management when addressing physical intimate partner violence perpetration by alcohol abusing males? A systematic review,"Gilchrist, G.; Tirado Munoz, J.; Easton, C. J.",2015,Aggression and Violent Behavior,10.1016/j.avb.2015.07.008,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Intervenciones centradas en el agresor: tratamiento y modificación de conducta
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/2 perpetrator focused treatment and behavior change/2019 Karakurt et al.pdf,Meta‑analysis and systematic review for the treatment of perpetrators of intimate partner violence,"Karakurt, G., Koç, E., Çetinsaya, E. E.; Ayluçtarhan, Z.; Bolen, S.",2019,Neuroscience & Biobehavioral Reviews,10.1016/j.neubiorev.2019.06.001,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Intervenciones centradas en el agresor: tratamiento y modificación de conducta
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/2 perpetrator focused treatment and behavior change/2016 Karakurt et al.pdf,Couples therapy for intimate partner violence: A systematic review and meta-analysis,"Karakurt, G.; Whiting, K., van Esch, C.; Bolen, S. D.; Calabrese, J. R.",2016,Journal of Marital and Family Therapy,10.1111/jmft.12178,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Intervenciones centradas en el agresor: tratamiento y modificación de conducta
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/2 perpetrator focused treatment and behavior change/2024 Moreno et al.pdf,Programas de intervención psicológica para el abordaje de la violencia de pareja: Revisión sistemática en el periodo 2010 a 2022 en cuatro países iberoamericanos,"Moreno, J. D.; Rueda Castillo, L. P.; Pabón Poches, D. K.; Guzmán Pacheco, J. F.; Acevedo Carvajal, C. P.",2024,Pensando Psicología,10.16925/2382-3984.2024.02.01,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Intervenciones centradas en el agresor: tratamiento y modificación de conducta
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/2 perpetrator focused treatment and behavior change/2019 Nesset et al.pdf,Cognitive behavioural group therapy for male perpetrators of intimate partner violence: A systematic review,"Nesset, M. B.; Lara-Cabrera, M. L., Bjørngaard, J. H.; Whittington, R.; Palmstierna, T.",2019,BMC Psychiatry,10.1186/s12888-019-2010-1,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Intervenciones centradas en el agresor: tratamiento y modificación de conducta
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/2 perpetrator focused treatment and behavior change/2023a Park & Kim.pdf,A Systematic Review and Meta-Analysis of Randomized Controlled Trials for Intimate Partner Violence: The Effects of the Programs Based on Their Purposes,"Park, S.; Kim, S. H.",2023,"Trauma, violence & abuse",10.1177/15248380221084748,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Intervenciones centradas en el agresor: tratamiento y modificación de conducta
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/2 perpetrator focused treatment and behavior change/2023 Pinto e Silva et al.pdf,Motivational Interview Techniques and the Effectiveness of Intervention Programs With Perpetrators of Intimate Partner Violence: A Systematic Review,"Pinto e Silva, T.; Cunha, O.; Caridade, S.",2022,"Trauma, Violence, & Abuse",,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Intervenciones centradas en el agresor: tratamiento y modificación de conducta
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/2 perpetrator focused treatment and behavior change/2020 Santirso et al.pdf,"Motivational strategies in interventions for intimate partner violence offenders: Psychosocial Intervention, 29(3), 175–190","Santirso, F. A.; Gilchrist, G.; Lila, M.; Gracia, E.",2020,,10.5093/pi2020a21,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Intervenciones centradas en el agresor: tratamiento y modificación de conducta
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/2 perpetrator focused treatment and behavior change/2011 Smedslund et al.pdf,Cognitive behavioural therapy for men who physically abuse their female partner,"Smedslund, G.; Dalsbø, T. K.; Steiro, A. K.; Winsvold, A.; Clench‐Aas, J.",2011,Campbell Systematic Reviews,10.4073/csr.2011.1,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Intervenciones centradas en el agresor: tratamiento y modificación de conducta
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/2 perpetrator focused treatment and behavior change/2021 Stephens-Lewis et al.pdf,Interventions to Reduce Intimate Partner Violence Perpetration by Men Who Use Substances: A Systematic Review and Meta-Analysis of Efficacy,"Stephens-Lewis, D.; Johnson, A.; Huntley, A.; Gilchrist, E., McMurran, M.; Henderson, J.; Feder, G.; Howard, L. M.; Gilchrist, G.",2021,"Trauma, violence & abuse",10.1177/1524838019882357,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Intervenciones centradas en el agresor: tratamiento y modificación de conducta
/Users/jpl/Downloads/what works against crime/data set of studies/2 domestic homicide dv/2 perpetrator focused treatment and behavior change/2021 Travers et al.pdf,The effectiveness of interventions to prevent recidivism in perpetrators of intimate partner violence: A systematic review and meta-analysis,"Travers, Á., McDonagh, T.; Cunningham, T.; Armour, C.; Hansen, M.",2021,Clinical Psychology Review,10.1016/j.cpr.2021.101974,,"Estrategias basadas en la evidencia para la violencia de (ex) parejas, en el noviazgo y familiar",Intervenciones centradas en el agresor: tratamiento y modificación de conducta
